sample_id,p_new_multiplier,n_robots,gamma_r_scale,lambda_loss,alpha,congestion_tolerance
1157,3.989013671875,128,0.6181640625,1.44140625,0.90673828125,0.038037109375
1158,3.989013671875,128,0.9013671875,4.05859375,0.90673828125,0.038037109375
1159,3.989013671875,128,0.9013671875,1.44140625,0.67822265625,0.038037109375
1160,3.989013671875,128,0.9013671875,1.44140625,0.90673828125,0.08690429687500001
1161,3.989013671875,128,0.9013671875,1.44140625,0.90673828125,0.038037109375
1162,1.637939453125,64,1.1181640625,2.05859375,0.92822265625,0.041904296875000004
1163,2.114013671875,64,1.1181640625,2.05859375,0.92822265625,0.041904296875000004
1164,1.637939453125,32,1.1181640625,2.05859375,0.92822265625,0.041904296875000004
1165,1.637939453125,64,1.4013671875,2.05859375,0.92822265625,0.041904296875000004
1166,1.637939453125,64,1.1181640625,3.44140625,0.92822265625,0.041904296875000004
1167,1.637939453125,64,1.1181640625,2.05859375,0.65673828125,0.041904296875000004
1168,1.637939453125,64,1.1181640625,2.05859375,0.92822265625,0.083037109375
1169,1.637939453125,32,1.4013671875,3.44140625,0.65673828125,0.083037109375
1170,2.114013671875,64,1.4013671875,3.44140625,0.65673828125,0.083037109375
1171,2.114013671875,32,1.1181640625,3.44140625,0.65673828125,0.083037109375
1172,2.114013671875,32,1.4013671875,2.05859375,0.65673828125,0.083037109375
1173,2.114013671875,32,1.4013671875,3.44140625,0.92822265625,0.083037109375
1174,2.114013671875,32,1.4013671875,3.44140625,0.65673828125,0.041904296875000004
1175,2.114013671875,32,1.4013671875,3.44140625,0.65673828125,0.083037109375
1176,2.106689453125,32,1.4931640625,2.55859375,0.99072265625,0.030654296875
1177,3.520263671875,32,1.4931640625,2.55859375,0.99072265625,0.030654296875
1178,2.106689453125,128,1.4931640625,2.55859375,0.99072265625,0.030654296875
1179,2.106689453125,32,0.7763671875,2.55859375,0.99072265625,0.030654296875
1180,2.106689453125,32,1.4931640625,2.94140625,0.99072265625,0.030654296875
1181,2.106689453125,32,1.4931640625,2.55859375,0.96923828125,0.030654296875
1182,2.106689453125,32,1.4931640625,2.55859375,0.99072265625,0.09428710937500001
1183,2.106689453125,128,0.7763671875,2.94140625,0.96923828125,0.09428710937500001
1184,3.520263671875,32,0.7763671875,2.94140625,0.96923828125,0.09428710937500001
1185,3.520263671875,128,1.4931640625,2.94140625,0.96923828125,0.09428710937500001
1186,3.520263671875,128,0.7763671875,2.55859375,0.96923828125,0.09428710937500001
1187,3.520263671875,128,0.7763671875,2.94140625,0.99072265625,0.09428710937500001
1188,3.520263671875,128,0.7763671875,2.94140625,0.96923828125,0.030654296875
1189,3.520263671875,128,0.7763671875,2.94140625,0.96923828125,0.09428710937500001
1190,3.981689453125,128,0.9931640625,4.55859375,0.74072265625,0.075654296875
1191,1.645263671875,128,0.9931640625,4.55859375,0.74072265625,0.075654296875
1192,3.981689453125,64,0.9931640625,4.55859375,0.74072265625,0.075654296875
1193,3.981689453125,128,1.2763671875,4.55859375,0.74072265625,0.075654296875
1194,3.981689453125,128,0.9931640625,4.94140625,0.74072265625,0.075654296875
1195,3.981689453125,128,0.9931640625,4.55859375,0.71923828125,0.075654296875
1196,3.981689453125,128,0.9931640625,4.55859375,0.74072265625,0.049287109375000006
1197,3.981689453125,64,1.2763671875,4.94140625,0.71923828125,0.049287109375000006
1198,1.645263671875,128,1.2763671875,4.94140625,0.71923828125,0.049287109375000006
1199,1.645263671875,64,0.9931640625,4.94140625,0.71923828125,0.049287109375000006
1200,1.645263671875,64,1.2763671875,4.55859375,0.71923828125,0.049287109375000006
1201,1.645263671875,64,1.2763671875,4.94140625,0.74072265625,0.049287109375000006
1202,1.645263671875,64,1.2763671875,4.94140625,0.71923828125,0.075654296875
1203,1.645263671875,64,1.2763671875,4.94140625,0.71923828125,0.049287109375000006
1204,3.044189453125,64,1.2431640625,1.55859375,0.61572265625,0.098154296875
1205,2.582763671875,64,1.2431640625,1.55859375,0.61572265625,0.098154296875
1206,3.044189453125,32,1.2431640625,1.55859375,0.61572265625,0.098154296875
1207,3.044189453125,64,1.0263671875,1.55859375,0.61572265625,0.098154296875
1208,3.044189453125,64,1.2431640625,3.94140625,0.61572265625,0.098154296875
1209,3.044189453125,64,1.2431640625,1.55859375,0.59423828125,0.098154296875
1210,3.044189453125,64,1.2431640625,1.55859375,0.61572265625,0.026787109375
1211,3.044189453125,32,1.0263671875,3.94140625,0.59423828125,0.026787109375
1212,2.582763671875,64,1.0263671875,3.94140625,0.59423828125,0.026787109375
1213,2.582763671875,32,1.2431640625,3.94140625,0.59423828125,0.026787109375
1214,2.582763671875,32,1.0263671875,1.55859375,0.59423828125,0.026787109375
1215,2.582763671875,32,1.0263671875,3.94140625,0.61572265625,0.026787109375
1216,2.582763671875,32,1.0263671875,3.94140625,0.59423828125,0.098154296875
1217,2.582763671875,32,1.0263671875,3.94140625,0.59423828125,0.026787109375
1218,1.169189453125,128,0.7431640625,3.55859375,0.86572265625,0.05315429687500001
1219,0.707763671875,128,0.7431640625,3.55859375,0.86572265625,0.05315429687500001
1220,1.169189453125,64,0.7431640625,3.55859375,0.86572265625,0.05315429687500001
1221,1.169189453125,128,0.5263671875,3.55859375,0.86572265625,0.05315429687500001
1222,1.169189453125,128,0.7431640625,1.94140625,0.86572265625,0.05315429687500001
1223,1.169189453125,128,0.7431640625,3.55859375,0.84423828125,0.05315429687500001
1224,1.169189453125,128,0.7431640625,3.55859375,0.86572265625,0.071787109375
1225,1.169189453125,64,0.5263671875,1.94140625,0.84423828125,0.071787109375
1226,0.707763671875,128,0.5263671875,1.94140625,0.84423828125,0.071787109375
1227,0.707763671875,64,0.7431640625,1.94140625,0.84423828125,0.071787109375
1228,0.707763671875,64,0.5263671875,3.55859375,0.84423828125,0.071787109375
1229,0.707763671875,64,0.5263671875,1.94140625,0.86572265625,0.071787109375
1230,0.707763671875,64,0.5263671875,1.94140625,0.84423828125,0.05315429687500001
1231,0.707763671875,64,0.5263671875,1.94140625,0.84423828125,0.071787109375
1232,0.934814453125,16,1.1806640625,4.80859375,0.52197265625,0.036279296875000006
1233,3.285888671875,16,1.1806640625,4.80859375,0.52197265625,0.036279296875000006
1234,0.934814453125,128,1.1806640625,4.80859375,0.52197265625,0.036279296875000006
1235,0.934814453125,16,0.8388671875,4.80859375,0.52197265625,0.036279296875000006
1236,0.934814453125,16,1.1806640625,3.19140625,0.52197265625,0.036279296875000006
1237,0.934814453125,16,1.1806640625,4.80859375,0.81298828125,0.036279296875000006
1238,0.934814453125,16,1.1806640625,4.80859375,0.52197265625,0.066162109375
1239,0.934814453125,128,0.8388671875,3.19140625,0.81298828125,0.066162109375
1240,3.285888671875,16,0.8388671875,3.19140625,0.81298828125,0.066162109375
1241,3.285888671875,128,1.1806640625,3.19140625,0.81298828125,0.066162109375
1242,3.285888671875,128,0.8388671875,4.80859375,0.81298828125,0.066162109375
1243,3.285888671875,128,0.8388671875,3.19140625,0.52197265625,0.066162109375
1244,3.285888671875,128,0.8388671875,3.19140625,0.81298828125,0.036279296875000006
1245,3.285888671875,128,0.8388671875,3.19140625,0.81298828125,0.066162109375
1246,2.809814453125,64,0.6806640625,2.80859375,0.77197265625,0.081279296875
1247,1.410888671875,64,0.6806640625,2.80859375,0.77197265625,0.081279296875
1248,2.809814453125,64,0.6806640625,2.80859375,0.77197265625,0.081279296875
1249,2.809814453125,64,1.3388671875,2.80859375,0.77197265625,0.081279296875
1250,2.809814453125,64,0.6806640625,1.19140625,0.77197265625,0.081279296875
1251,2.809814453125,64,0.6806640625,2.80859375,0.56298828125,0.081279296875
1252,2.809814453125,64,0.6806640625,2.80859375,0.77197265625,0.021162109375
1253,2.809814453125,64,1.3388671875,1.19140625,0.56298828125,0.021162109375
1254,1.410888671875,64,1.3388671875,1.19140625,0.56298828125,0.021162109375
1255,1.410888671875,64,0.6806640625,1.19140625,0.56298828125,0.021162109375
1256,1.410888671875,64,1.3388671875,2.80859375,0.56298828125,0.021162109375
1257,1.410888671875,64,1.3388671875,1.19140625,0.77197265625,0.021162109375
1258,1.410888671875,64,1.3388671875,1.19140625,0.56298828125,0.081279296875
1259,1.410888671875,64,1.3388671875,1.19140625,0.56298828125,0.021162109375
1260,3.747314453125,32,1.4306640625,3.80859375,0.89697265625,0.058779296875000005
1261,2.348388671875,32,1.4306640625,3.80859375,0.89697265625,0.058779296875000005
1262,3.747314453125,32,1.4306640625,3.80859375,0.89697265625,0.058779296875000005
1263,3.747314453125,32,1.0888671875,3.80859375,0.89697265625,0.058779296875000005
1264,3.747314453125,32,1.4306640625,2.19140625,0.89697265625,0.058779296875000005
1265,3.747314453125,32,1.4306640625,3.80859375,0.68798828125,0.058779296875000005
1266,3.747314453125,32,1.4306640625,3.80859375,0.89697265625,0.04366210937500001
1267,3.747314453125,32,1.0888671875,2.19140625,0.68798828125,0.04366210937500001
1268,2.348388671875,32,1.0888671875,2.19140625,0.68798828125,0.04366210937500001
1269,2.348388671875,32,1.4306640625,2.19140625,0.68798828125,0.04366210937500001
1270,2.348388671875,32,1.0888671875,3.80859375,0.68798828125,0.04366210937500001
1271,2.348388671875,32,1.0888671875,2.19140625,0.89697265625,0.04366210937500001
1272,2.348388671875,32,1.0888671875,2.19140625,0.68798828125,0.058779296875000005
1273,2.348388671875,32,1.0888671875,2.19140625,0.68798828125,0.04366210937500001
1274,1.872314453125,128,0.9306640625,1.80859375,0.64697265625,0.013779296875000001
1275,0.473388671875,128,0.9306640625,1.80859375,0.64697265625,0.013779296875000001
1276,1.872314453125,64,0.9306640625,1.80859375,0.64697265625,0.013779296875000001
1277,1.872314453125,128,0.5888671875,1.80859375,0.64697265625,0.013779296875000001
1278,1.872314453125,128,0.9306640625,4.19140625,0.64697265625,0.013779296875000001
1279,1.872314453125,128,0.9306640625,1.80859375,0.93798828125,0.013779296875000001
1280,1.872314453125,128,0.9306640625,1.80859375,0.64697265625,0.088662109375
1281,1.872314453125,64,0.5888671875,4.19140625,0.93798828125,0.088662109375
1282,0.473388671875,128,0.5888671875,4.19140625,0.93798828125,0.088662109375
1283,0.473388671875,64,0.9306640625,4.19140625,0.93798828125,0.088662109375
1284,0.473388671875,64,0.5888671875,1.80859375,0.93798828125,0.088662109375
1285,0.473388671875,64,0.5888671875,4.19140625,0.64697265625,0.088662109375
1286,0.473388671875,64,0.5888671875,4.19140625,0.93798828125,0.013779296875000001
1287,0.473388671875,64,0.5888671875,4.19140625,0.93798828125,0.088662109375
1288,1.403564453125,64,0.5556640625,1.30859375,0.70947265625,0.04752929687500001
1289,2.817138671875,64,0.5556640625,1.30859375,0.70947265625,0.04752929687500001
1290,1.403564453125,16,0.5556640625,1.30859375,0.70947265625,0.04752929687500001
1291,1.403564453125,64,1.2138671875,1.30859375,0.70947265625,0.04752929687500001
1292,1.403564453125,64,0.5556640625,1.69140625,0.70947265625,0.04752929687500001
1293,1.403564453125,64,0.5556640625,1.30859375,0.62548828125,0.04752929687500001
1294,1.403564453125,64,0.5556640625,1.30859375,0.70947265625,0.099912109375
1295,1.403564453125,16,1.2138671875,1.69140625,0.62548828125,0.099912109375
1296,2.817138671875,64,1.2138671875,1.69140625,0.62548828125,0.099912109375
1297,2.817138671875,16,0.5556640625,1.69140625,0.62548828125,0.099912109375
1298,2.817138671875,16,1.2138671875,1.30859375,0.62548828125,0.099912109375
1299,2.817138671875,16,1.2138671875,1.69140625,0.70947265625,0.099912109375
1300,2.817138671875,16,1.2138671875,1.69140625,0.62548828125,0.04752929687500001
1301,2.817138671875,16,1.2138671875,1.69140625,0.62548828125,0.099912109375
1302,3.278564453125,128,1.0556640625,3.30859375,0.95947265625,0.092529296875
1303,0.942138671875,128,1.0556640625,3.30859375,0.95947265625,0.092529296875
1304,3.278564453125,64,1.0556640625,3.30859375,0.95947265625,0.092529296875
1305,3.278564453125,128,0.7138671875,3.30859375,0.95947265625,0.092529296875
1306,3.278564453125,128,1.0556640625,3.69140625,0.95947265625,0.092529296875
1307,3.278564453125,128,1.0556640625,3.30859375,0.87548828125,0.092529296875
1308,3.278564453125,128,1.0556640625,3.30859375,0.95947265625,0.054912109375000004
1309,3.278564453125,64,0.7138671875,3.69140625,0.87548828125,0.054912109375000004
1310,0.942138671875,128,0.7138671875,3.69140625,0.87548828125,0.054912109375000004
1311,0.942138671875,64,1.0556640625,3.69140625,0.87548828125,0.054912109375000004
1312,0.942138671875,64,0.7138671875,3.30859375,0.87548828125,0.054912109375000004
1313,0.942138671875,64,0.7138671875,3.69140625,0.95947265625,0.054912109375000004
1314,0.942138671875,64,0.7138671875,3.69140625,0.87548828125,0.092529296875
1315,0.942138671875,64,0.7138671875,3.69140625,0.87548828125,0.054912109375000004
1316,2.341064453125,32,0.8056640625,2.30859375,0.83447265625,0.07002929687500001
1317,3.754638671875,32,0.8056640625,2.30859375,0.83447265625,0.07002929687500001
1318,2.341064453125,128,0.8056640625,2.30859375,0.83447265625,0.07002929687500001
1319,2.341064453125,32,0.9638671875,2.30859375,0.83447265625,0.07002929687500001
1320,2.341064453125,32,0.8056640625,4.69140625,0.83447265625,0.07002929687500001
1321,2.341064453125,32,0.8056640625,2.30859375,0.75048828125,0.07002929687500001
1322,2.341064453125,32,0.8056640625,2.30859375,0.83447265625,0.032412109375000005
1323,2.341064453125,128,0.9638671875,4.69140625,0.75048828125,0.032412109375000005
1324,3.754638671875,32,0.9638671875,4.69140625,0.75048828125,0.032412109375000005
1325,3.754638671875,128,0.8056640625,4.69140625,0.75048828125,0.032412109375000005
1326,3.754638671875,128,0.9638671875,2.30859375,0.75048828125,0.032412109375000005
1327,3.754638671875,128,0.9638671875,4.69140625,0.83447265625,0.032412109375000005
1328,3.754638671875,128,0.9638671875,4.69140625,0.75048828125,0.07002929687500001
1329,3.754638671875,128,0.9638671875,4.69140625,0.75048828125,0.032412109375000005
1330,0.466064453125,64,1.3056640625,4.30859375,0.58447265625,0.025029296875000002
1331,1.879638671875,64,1.3056640625,4.30859375,0.58447265625,0.025029296875000002
1332,0.466064453125,64,1.3056640625,4.30859375,0.58447265625,0.025029296875000002
1333,0.466064453125,64,1.4638671875,4.30859375,0.58447265625,0.025029296875000002
1334,0.466064453125,64,1.3056640625,2.69140625,0.58447265625,0.025029296875000002
1335,0.466064453125,64,1.3056640625,4.30859375,0.50048828125,0.025029296875000002
1336,0.466064453125,64,1.3056640625,4.30859375,0.58447265625,0.077412109375
1337,0.466064453125,64,1.4638671875,2.69140625,0.50048828125,0.077412109375
1338,1.879638671875,64,1.4638671875,2.69140625,0.50048828125,0.077412109375
1339,1.879638671875,64,1.3056640625,2.69140625,0.50048828125,0.077412109375
1340,1.879638671875,64,1.4638671875,4.30859375,0.50048828125,0.077412109375
1341,1.879638671875,64,1.4638671875,2.69140625,0.58447265625,0.077412109375
1342,1.879638671875,64,1.4638671875,2.69140625,0.50048828125,0.025029296875000002
1343,1.879638671875,64,1.4638671875,2.69140625,0.50048828125,0.077412109375
1344,0.407470703125,64,1.0712890625,3.62109375,0.98291015625,0.015185546875
1345,3.930419921875,64,1.0712890625,3.62109375,0.98291015625,0.015185546875
1346,0.407470703125,64,1.0712890625,3.62109375,0.98291015625,0.015185546875
1347,0.407470703125,64,0.6357421875,3.62109375,0.98291015625,0.015185546875
1348,0.407470703125,64,1.0712890625,4.87890625,0.98291015625,0.015185546875
1349,0.407470703125,64,1.0712890625,3.62109375,0.71142578125,0.015185546875
1350,0.407470703125,64,1.0712890625,3.62109375,0.98291015625,0.016943359375
1351,0.407470703125,64,0.6357421875,4.87890625,0.71142578125,0.016943359375
1352,3.930419921875,64,0.6357421875,4.87890625,0.71142578125,0.016943359375
1353,3.930419921875,64,1.0712890625,4.87890625,0.71142578125,0.016943359375
1354,3.930419921875,64,0.6357421875,3.62109375,0.71142578125,0.016943359375
1355,3.930419921875,64,0.6357421875,4.87890625,0.98291015625,0.016943359375
1356,3.930419921875,64,0.6357421875,4.87890625,0.71142578125,0.015185546875
1357,3.930419921875,64,0.6357421875,4.87890625,0.71142578125,0.016943359375
1358,2.282470703125,128,0.5712890625,1.62109375,0.73291015625,0.06018554687500001
1359,2.055419921875,128,0.5712890625,1.62109375,0.73291015625,0.06018554687500001
1360,2.282470703125,128,0.5712890625,1.62109375,0.73291015625,0.06018554687500001
1361,2.282470703125,128,1.1357421875,1.62109375,0.73291015625,0.06018554687500001
1362,2.282470703125,128,0.5712890625,2.87890625,0.73291015625,0.06018554687500001
1363,2.282470703125,128,0.5712890625,1.62109375,0.96142578125,0.06018554687500001
1364,2.282470703125,128,0.5712890625,1.62109375,0.73291015625,0.06194335937500001
1365,2.282470703125,128,1.1357421875,2.87890625,0.96142578125,0.06194335937500001
1366,2.055419921875,128,1.1357421875,2.87890625,0.96142578125,0.06194335937500001
1367,2.055419921875,128,0.5712890625,2.87890625,0.96142578125,0.06194335937500001
1368,2.055419921875,128,1.1357421875,1.62109375,0.96142578125,0.06194335937500001
1369,2.055419921875,128,1.1357421875,2.87890625,0.73291015625,0.06194335937500001
1370,2.055419921875,128,1.1357421875,2.87890625,0.96142578125,0.06018554687500001
1371,2.055419921875,128,1.1357421875,2.87890625,0.96142578125,0.06194335937500001
1372,3.219970703125,32,1.3212890625,4.62109375,0.60791015625,0.082685546875
1373,2.992919921875,32,1.3212890625,4.62109375,0.60791015625,0.082685546875
1374,3.219970703125,64,1.3212890625,4.62109375,0.60791015625,0.082685546875
1375,3.219970703125,32,1.3857421875,4.62109375,0.60791015625,0.082685546875
1376,3.219970703125,32,1.3212890625,1.87890625,0.60791015625,0.082685546875
1377,3.219970703125,32,1.3212890625,4.62109375,0.83642578125,0.082685546875
1378,3.219970703125,32,1.3212890625,4.62109375,0.60791015625,0.084443359375
1379,3.219970703125,64,1.3857421875,1.87890625,0.83642578125,0.084443359375
1380,2.992919921875,32,1.3857421875,1.87890625,0.83642578125,0.084443359375
1381,2.992919921875,64,1.3212890625,1.87890625,0.83642578125,0.084443359375
1382,2.992919921875,64,1.3857421875,4.62109375,0.83642578125,0.084443359375
1383,2.992919921875,64,1.3857421875,1.87890625,0.60791015625,0.084443359375
1384,2.992919921875,64,1.3857421875,1.87890625,0.83642578125,0.082685546875
1385,2.992919921875,64,1.3857421875,1.87890625,0.83642578125,0.084443359375
1386,1.344970703125,64,0.8212890625,2.62109375,0.85791015625,0.037685546875
1387,1.117919921875,64,0.8212890625,2.62109375,0.85791015625,0.037685546875
1388,1.344970703125,32,0.8212890625,2.62109375,0.85791015625,0.037685546875
1389,1.344970703125,64,0.8857421875,2.62109375,0.85791015625,0.037685546875
1390,1.344970703125,64,0.8212890625,3.87890625,0.85791015625,0.037685546875
1391,1.344970703125,64,0.8212890625,2.62109375,0.58642578125,0.037685546875
1392,1.344970703125,64,0.8212890625,2.62109375,0.85791015625,0.039443359375
1393,1.344970703125,32,0.8857421875,3.87890625,0.58642578125,0.039443359375
1394,1.117919921875,64,0.8857421875,3.87890625,0.58642578125,0.039443359375
1395,1.117919921875,32,0.8212890625,3.87890625,0.58642578125,0.039443359375
1396,1.117919921875,32,0.8857421875,2.62109375,0.58642578125,0.039443359375
1397,1.117919921875,32,0.8857421875,3.87890625,0.85791015625,0.039443359375
1398,1.117919921875,32,0.8857421875,3.87890625,0.58642578125,0.037685546875
1399,1.117919921875,32,0.8857421875,3.87890625,0.58642578125,0.039443359375
1400,1.813720703125,8,0.6962890625,2.12109375,0.79541015625,0.026435546875
1401,2.524169921875,8,0.6962890625,2.12109375,0.79541015625,0.026435546875
1402,1.813720703125,64,0.6962890625,2.12109375,0.79541015625,0.026435546875
1403,1.813720703125,8,1.2607421875,2.12109375,0.79541015625,0.026435546875
1404,1.813720703125,8,0.6962890625,2.37890625,0.79541015625,0.026435546875
1405,1.813720703125,8,0.6962890625,2.12109375,0.77392578125,0.026435546875
1406,1.813720703125,8,0.6962890625,2.12109375,0.79541015625,0.050693359375000004
1407,1.813720703125,64,1.2607421875,2.37890625,0.77392578125,0.050693359375000004
1408,2.524169921875,8,1.2607421875,2.37890625,0.77392578125,0.050693359375000004
1409,2.524169921875,64,0.6962890625,2.37890625,0.77392578125,0.050693359375000004
1410,2.524169921875,64,1.2607421875,2.12109375,0.77392578125,0.050693359375000004
1411,2.524169921875,64,1.2607421875,2.37890625,0.79541015625,0.050693359375000004
1412,2.524169921875,64,1.2607421875,2.37890625,0.77392578125,0.026435546875
1413,2.524169921875,64,1.2607421875,2.37890625,0.77392578125,0.050693359375000004
1414,3.688720703125,64,1.1962890625,4.12109375,0.54541015625,0.071435546875
1415,0.649169921875,64,1.1962890625,4.12109375,0.54541015625,0.071435546875
1416,3.688720703125,16,1.1962890625,4.12109375,0.54541015625,0.071435546875
1417,3.688720703125,64,0.7607421875,4.12109375,0.54541015625,0.071435546875
1418,3.688720703125,64,1.1962890625,4.37890625,0.54541015625,0.071435546875
1419,3.688720703125,64,1.1962890625,4.12109375,0.52392578125,0.071435546875
1420,3.688720703125,64,1.1962890625,4.12109375,0.54541015625,0.09569335937500001
1421,3.688720703125,16,0.7607421875,4.37890625,0.52392578125,0.09569335937500001
1422,0.649169921875,64,0.7607421875,4.37890625,0.52392578125,0.09569335937500001
1423,0.649169921875,16,1.1962890625,4.37890625,0.52392578125,0.09569335937500001
1424,0.649169921875,16,0.7607421875,4.12109375,0.52392578125,0.09569335937500001
1425,0.649169921875,16,0.7607421875,4.37890625,0.54541015625,0.09569335937500001
1426,0.649169921875,16,0.7607421875,4.37890625,0.52392578125,0.071435546875
1427,0.649169921875,16,0.7607421875,4.37890625,0.52392578125,0.09569335937500001
1428,2.751220703125,32,0.9462890625,1.12109375,0.67041015625,0.09393554687500001
1429,3.461669921875,32,0.9462890625,1.12109375,0.67041015625,0.09393554687500001
1430,2.751220703125,32,0.9462890625,1.12109375,0.67041015625,0.09393554687500001
1431,2.751220703125,32,0.5107421875,1.12109375,0.67041015625,0.09393554687500001
1432,2.751220703125,32,0.9462890625,3.37890625,0.67041015625,0.09393554687500001
1433,2.751220703125,32,0.9462890625,1.12109375,0.64892578125,0.09393554687500001
1434,2.751220703125,32,0.9462890625,1.12109375,0.67041015625,0.073193359375
1435,2.751220703125,32,0.5107421875,3.37890625,0.64892578125,0.073193359375
1436,3.461669921875,32,0.5107421875,3.37890625,0.64892578125,0.073193359375
1437,3.461669921875,32,0.9462890625,3.37890625,0.64892578125,0.073193359375
1438,3.461669921875,32,0.5107421875,1.12109375,0.64892578125,0.073193359375
1439,3.461669921875,32,0.5107421875,3.37890625,0.67041015625,0.073193359375
1440,3.461669921875,32,0.5107421875,3.37890625,0.64892578125,0.09393554687500001
1441,3.461669921875,32,0.5107421875,3.37890625,0.64892578125,0.073193359375
1442,0.876220703125,128,1.4462890625,3.12109375,0.92041015625,0.048935546875000006
1443,1.586669921875,128,1.4462890625,3.12109375,0.92041015625,0.048935546875000006
1444,0.876220703125,128,1.4462890625,3.12109375,0.92041015625,0.048935546875000006
1445,0.876220703125,128,1.0107421875,3.12109375,0.92041015625,0.048935546875000006
1446,0.876220703125,128,1.4462890625,1.37890625,0.92041015625,0.048935546875000006
1447,0.876220703125,128,1.4462890625,3.12109375,0.89892578125,0.048935546875000006
1448,0.876220703125,128,1.4462890625,3.12109375,0.92041015625,0.028193359375000004
1449,0.876220703125,128,1.0107421875,1.37890625,0.89892578125,0.028193359375000004
1450,1.586669921875,128,1.0107421875,1.37890625,0.89892578125,0.028193359375000004
1451,1.586669921875,128,1.4462890625,1.37890625,0.89892578125,0.028193359375000004
1452,1.586669921875,128,1.0107421875,3.12109375,0.89892578125,0.028193359375000004
1453,1.586669921875,128,1.0107421875,1.37890625,0.92041015625,0.028193359375000004
1454,1.586669921875,128,1.0107421875,1.37890625,0.89892578125,0.048935546875000006
1455,1.586669921875,128,1.0107421875,1.37890625,0.89892578125,0.028193359375000004
1456,1.110595703125,32,0.8837890625,4.37109375,0.70166015625,0.04331054687500001
1457,2.289794921875,32,0.8837890625,4.37109375,0.70166015625,0.04331054687500001
1458,1.110595703125,64,0.8837890625,4.37109375,0.70166015625,0.04331054687500001
1459,1.110595703125,32,1.3232421875,4.37109375,0.70166015625,0.04331054687500001
1460,1.110595703125,32,0.8837890625,3.62890625,0.70166015625,0.04331054687500001
1461,1.110595703125,32,0.8837890625,4.37109375,0.93017578125,0.04331054687500001
1462,1.110595703125,32,0.8837890625,4.37109375,0.70166015625,0.011318359375
1463,1.110595703125,64,1.3232421875,3.62890625,0.93017578125,0.011318359375
1464,2.289794921875,32,1.3232421875,3.62890625,0.93017578125,0.011318359375
1465,2.289794921875,64,0.8837890625,3.62890625,0.93017578125,0.011318359375
1466,2.289794921875,64,1.3232421875,4.37109375,0.93017578125,0.011318359375
1467,2.289794921875,64,1.3232421875,3.62890625,0.70166015625,0.011318359375
1468,2.289794921875,64,1.3232421875,3.62890625,0.93017578125,0.04331054687500001
1469,2.289794921875,64,1.3232421875,3.62890625,0.93017578125,0.011318359375
1470,2.985595703125,64,1.3837890625,2.37109375,0.95166015625,0.088310546875
1471,0.414794921875,64,1.3837890625,2.37109375,0.95166015625,0.088310546875
1472,2.985595703125,8,1.3837890625,2.37109375,0.95166015625,0.088310546875
1473,2.985595703125,64,0.8232421875,2.37109375,0.95166015625,0.088310546875
1474,2.985595703125,64,1.3837890625,1.62890625,0.95166015625,0.088310546875
1475,2.985595703125,64,1.3837890625,2.37109375,0.68017578125,0.088310546875
1476,2.985595703125,64,1.3837890625,2.37109375,0.95166015625,0.05631835937500001
1477,2.985595703125,8,0.8232421875,1.62890625,0.68017578125,0.05631835937500001
1478,0.414794921875,64,0.8232421875,1.62890625,0.68017578125,0.05631835937500001
1479,0.414794921875,8,1.3837890625,1.62890625,0.68017578125,0.05631835937500001
1480,0.414794921875,8,0.8232421875,2.37109375,0.68017578125,0.05631835937500001
1481,0.414794921875,8,0.8232421875,1.62890625,0.95166015625,0.05631835937500001
1482,0.414794921875,8,0.8232421875,1.62890625,0.68017578125,0.088310546875
1483,0.414794921875,8,0.8232421875,1.62890625,0.68017578125,0.05631835937500001
1484,3.923095703125,64,0.6337890625,3.37109375,0.82666015625,0.065810546875
1485,3.227294921875,64,0.6337890625,3.37109375,0.82666015625,0.065810546875
1486,3.923095703125,32,0.6337890625,3.37109375,0.82666015625,0.065810546875
1487,3.923095703125,64,0.5732421875,3.37109375,0.82666015625,0.065810546875
1488,3.923095703125,64,0.6337890625,2.62890625,0.82666015625,0.065810546875
1489,3.923095703125,64,0.6337890625,3.37109375,0.55517578125,0.065810546875
1490,3.923095703125,64,0.6337890625,3.37109375,0.82666015625,0.07881835937500001
1491,3.923095703125,32,0.5732421875,2.62890625,0.55517578125,0.07881835937500001
1492,3.227294921875,64,0.5732421875,2.62890625,0.55517578125,0.07881835937500001
1493,3.227294921875,32,0.6337890625,2.62890625,0.55517578125,0.07881835937500001
1494,3.227294921875,32,0.5732421875,3.37109375,0.55517578125,0.07881835937500001
1495,3.227294921875,32,0.5732421875,2.62890625,0.82666015625,0.07881835937500001
1496,3.227294921875,32,0.5732421875,2.62890625,0.55517578125,0.065810546875
1497,3.227294921875,32,0.5732421875,2.62890625,0.55517578125,0.07881835937500001
1498,2.048095703125,128,1.1337890625,1.37109375,0.57666015625,0.020810546875000002
1499,1.352294921875,128,1.1337890625,1.37109375,0.57666015625,0.020810546875000002
1500,2.048095703125,128,1.1337890625,1.37109375,0.57666015625,0.020810546875000002
1501,2.048095703125,128,1.0732421875,1.37109375,0.57666015625,0.020810546875000002
1502,2.048095703125,128,1.1337890625,4.62890625,0.57666015625,0.020810546875000002
1503,2.048095703125,128,1.1337890625,1.37109375,0.80517578125,0.020810546875000002
1504,2.048095703125,128,1.1337890625,1.37109375,0.57666015625,0.033818359375
1505,2.048095703125,128,1.0732421875,4.62890625,0.80517578125,0.033818359375
